X_inv_KCI_p,X_inv_KCI_rej,X_inv_KCI_time,Y_inv_KCI_p,Y_inv_KCI_rej,Y_inv_KCI_time,Z_inv_KCI_p,Z_inv_KCI_rej,Z_inv_KCI_time,NP_KCI_p,NP_KCI_rej,NP_KCI_time
0.0,true,0.078659067,0.02,true,0.067181867,0.09,false,0.078066632,0.14,false,0.071395771
0.1,false,0.072877284,0.115,false,0.06761587,0.06,false,0.076265892,0.09,false,0.069368782
0.125,false,0.075373958,0.16,false,0.07112815,0.125,false,0.077348294,0.0,true,0.068630176
0.0,true,0.077019596,0.0,true,0.071588213,0.11,false,0.075920603,0.03,true,0.07153521
0.1,false,0.078675434,0.055,false,0.068713826,0.11,false,0.072654003,0.05,true,0.077334752
0.0,true,0.078616401,0.0,true,0.066194979,0.085,false,0.074724025,0.11,false,0.070512949
0.0,true,0.068476292,0.07,false,0.068179737,0.05,true,0.077276396,0.175,false,0.069758966
0.175,false,0.068957123,0.035,true,0.067031099,0.06,false,0.072016189,0.165,false,0.071507752
0.06,false,0.069379111,0.08,false,0.067739927,0.11,false,0.077174912,0.045,true,0.072053814
0.095,false,0.074284928,0.14,false,0.065481121,0.135,false,0.077269614,0.0,true,0.070308623
0.0,true,0.080934778,0.16,false,0.070503017,0.215,false,0.075992878,0.14,false,0.079728587
0.0,true,0.074107963,0.01,true,0.067318374,0.075,false,0.076014819,0.13,false,0.07581374
0.0,true,0.069676493,0.14,false,0.065018671,0.1,false,0.074454701,0.11,false,0.071155563
0.15,false,0.068267121,0.0,true,0.068834404,0.08,false,0.077258421,0.09,false,0.071016783
0.09,false,0.06930473,0.09,false,0.067327415,0.035,true,0.079343127,0.02,true,0.072152943
0.0,true,0.079120647,0.075,false,0.066223291,0.17,false,0.077218325,0.145,false,0.073763501
0.0,true,0.078319005,0.11,false,0.066563343,0.075,false,0.077127577,0.04,true,0.075793712
0.0,true,0.077772004,0.13,false,0.06784172,0.05,true,0.075085176,0.11,false,0.071949128
0.135,false,0.073025257,0.285,false,0.069628621,0.03,true,0.076058671,0.0,true,0.071027687
0.1,false,0.06929479,0.05,true,0.071415383,0.18,false,0.078336983,0.125,false,0.069315612
0.0,true,0.06698389,0.085,false,0.07222286,0.08,false,0.071145779,0.17,false,0.068735228
0.0,true,0.080177672,0.085,false,0.068793521,0.055,false,0.072608709,0.12,false,0.071354374
0.14,false,0.073967161,0.0,true,0.075178962,0.115,false,0.076909804,0.155,false,0.075671243
0.01,true,0.075336466,0.12,false,0.068968956,0.045,true,0.072489497,0.025,true,0.076442534
0.0,true,0.067232739,0.09,false,0.068651898,0.115,false,0.075400746,0.105,false,0.069369391
0.0,true,0.07296782,0.105,false,0.070042725,0.03,true,0.074314201,0.1,false,0.069641077
0.095,false,0.072216965,0.095,false,0.066122716,0.145,false,0.080588617,0.055,false,0.073338118
0.11,false,0.073768588,0.11,false,0.068994725,0.12,false,0.080841796,0.125,false,0.072146679
0.095,false,0.074118716,0.11,false,0.066358236,0.12,false,0.072900312,0.11,false,0.074627828
0.0,true,0.079229356,0.36,false,0.069565338,0.08,false,0.07883717,0.0,true,0.077251553
0.11,false,0.067761125,0.035,true,0.072095124,0.06,false,0.075303912,0.01,true,0.072182759
0.0,true,0.068691555,0.08,false,0.070930998,0.085,false,0.074862649,0.13,false,0.070773317
0.07,false,0.066889182,0.06,false,0.070196172,0.065,false,0.074918065,0.085,false,0.06938347
0.0,true,0.066386925,0.085,false,0.07324785,0.145,false,0.077890827,0.055,false,0.069889055
0.0,true,0.069950589,0.17,false,0.067423896,0.17,false,0.07193577,0.145,false,0.071212468
0.07,false,0.070684599,0.045,true,0.070035692,0.12,false,0.076646144,0.11,false,0.079913929
0.015,true,0.067521591,0.05,true,0.069327125,0.0,true,0.072600223,0.085,false,0.080610744
0.105,false,0.065236947,0.045,true,0.071539046,0.14,false,0.077489324,0.085,false,0.07911684
0.065,false,0.06764621,0.12,false,0.07237145,0.11,false,0.074351014,0.12,false,0.078482417
0.035,true,0.069341146,0.145,false,0.071826571,0.155,false,0.075812638,0.14,false,0.080482554
0.0,true,0.06991841,0.08,false,0.065404712,0.135,false,0.067476364,0.095,false,0.077014778
0.08,false,0.067553526,0.13,false,0.068962671,0.165,false,0.067976942,0.145,false,0.081157501
0.0,true,0.075754774,0.13,false,0.072029751,0.045,true,0.069677197,0.0,true,0.077984235
0.12,false,0.064910269,0.03,true,0.067510823,0.1,false,0.069060124,0.125,false,0.075045552
0.115,false,0.070497335,0.065,false,0.068802952,0.095,false,0.068027333,0.0,true,0.076385873
0.16,false,0.069853216,0.12,false,0.068083748,0.09,false,0.073721756,0.085,false,0.07470598
0.0,true,0.068190866,0.155,false,0.066454797,0.0,true,0.073036592,0.12,false,0.075192285
0.0,true,0.072804462,0.165,false,0.068519392,0.09,false,0.070000669,0.17,false,0.077467274
0.125,false,0.068819196,0.16,false,0.070727266,0.11,false,0.069173172,0.14,false,0.079731357
0.13,false,0.069177114,0.025,true,0.068143424,0.15,false,0.068476362,0.065,false,0.073882018
0.06,false,0.065724165,0.11,false,0.069828378,0.09,false,0.068981604,0.19,false,0.077870252
0.15,false,0.068991889,0.07,false,0.072003304,0.025,true,0.071567985,0.07,false,0.071451456
0.0,true,0.068669679,0.07,false,0.065503608,0.065,false,0.073269409,0.035,true,0.072597685
0.1,false,0.06677086,0.115,false,0.065769127,0.0,true,0.069913964,0.13,false,0.072165428
0.08,false,0.072876231,0.12,false,0.068939981,0.195,false,0.06719588,0.145,false,0.078027306
0.09,false,0.064869352,0.135,false,0.068269356,0.145,false,0.068742519,0.125,false,0.078459081
0.08,false,0.068272718,0.075,false,0.068425717,0.13,false,0.070881476,0.14,false,0.075112594
0.115,false,0.070709616,0.15,false,0.06707306,0.055,false,0.072236648,0.13,false,0.074148331
0.12,false,0.075222029,0.045,true,0.068714631,0.08,false,0.07979076,0.09,false,0.078731264
0.0,true,0.068283956,0.11,false,0.070826055,0.12,false,0.070273828,0.11,false,0.073955858
0.0,true,0.073237757,0.125,false,0.065280792,0.13,false,0.076851387,0.03,true,0.080569686
0.05,true,0.06686193,0.0,true,0.073785713,0.095,false,0.078276023,0.16,false,0.077631665
0.065,false,0.068182258,0.145,false,0.073035852,0.14,false,0.078084527,0.0,true,0.077861904
0.1,false,0.069222821,0.18,false,0.067034953,0.0,true,0.081101402,0.1,false,0.077115335
0.1,false,0.068048265,0.135,false,0.064846503,0.125,false,0.086689433,0.125,false,0.075161051
0.125,false,0.075900724,0.035,true,0.066805716,0.16,false,0.079609582,0.0,true,0.072708059
0.0,true,0.073461376,0.085,false,0.068902989,0.14,false,0.082269116,0.14,false,0.07563808
0.05,true,0.072216186,0.0,true,0.067514701,0.07,false,0.072746443,0.095,false,0.071060952
0.0,true,0.072252744,0.095,false,0.065532807,0.105,false,0.071656973,0.095,false,0.072400214
0.0,true,0.083247397,0.14,false,0.065933099,0.06,false,0.069865216,0.145,false,0.072043792
0.0,true,0.088054389,0.145,false,0.064576353,0.125,false,0.074267205,0.15,false,0.071074163
0.17,false,0.086656185,0.08,false,0.067555333,0.085,false,0.075046252,0.095,false,0.07035754
0.2,false,0.077394739,0.095,false,0.069896484,0.14,false,0.073359498,0.155,false,0.08166786
0.0,true,0.083949162,0.11,false,0.067913627,0.13,false,0.073182577,0.135,false,0.073005848
0.11,false,0.082014793,0.14,false,0.067419286,0.0,true,0.068753109,0.14,false,0.069669299
0.16,false,0.081764113,0.0,true,0.071685029,0.045,true,0.06963248,0.055,false,0.072542062
0.02,true,0.078751142,0.165,false,0.070291221,0.15,false,0.07402936,0.0,true,0.078222036
0.0,true,0.08189266,0.14,false,0.069705631,0.0,true,0.07335582,0.125,false,0.078796213
0.0,true,0.077007242,0.17,false,0.066694014,0.025,true,0.072273217,0.0,true,0.079305699
0.0,true,0.078624406,0.04,true,0.066747473,0.145,false,0.070933733,0.135,false,0.078926801
0.0,true,0.079697831,0.13,false,0.072757607,0.1,false,0.069510043,0.12,false,0.073923804
0.185,false,0.080378322,0.125,false,0.063820187,0.09,false,0.073100586,0.08,false,0.072597165
0.085,false,0.076891118,0.115,false,0.069439168,0.175,false,0.070364456,0.175,false,0.075813216
0.14,false,0.074290865,0.12,false,0.065172616,0.115,false,0.073642656,0.14,false,0.06923727
0.13,false,0.075578836,0.02,true,0.068908546,0.0,true,0.076085577,0.09,false,0.070734686
0.12,false,0.075824072,0.07,false,0.070144365,0.09,false,0.07118699,0.12,false,0.072334331
0.0,true,0.075231106,0.16,false,0.080118643,0.16,false,0.06931986,0.16,false,0.071581949
0.0,true,0.076366796,0.065,false,0.069950587,0.115,false,0.072005436,0.1,false,0.072955382
0.0,true,0.076343688,0.065,false,0.06912789,0.14,false,0.071303104,0.135,false,0.071275719
0.04,true,0.07394333,0.08,false,0.065994357,0.085,false,0.074120212,0.0,true,0.073656029
0.07,false,0.074122269,0.14,false,0.07398331,0.105,false,0.071690808,0.105,false,0.07290275
0.075,false,0.07237387,0.0,true,0.070627129,0.145,false,0.067874404,0.095,false,0.076009559
0.0,true,0.072347159,0.1,false,0.069319718,0.065,false,0.067884249,0.0,true,0.071712868
0.065,false,0.076969034,0.11,false,0.068033158,0.08,false,0.070416124,0.085,false,0.069250989
0.065,false,0.075209287,0.15,false,0.069650724,0.075,false,0.069999797,0.085,false,0.075088624
0.145,false,0.072654297,0.0,true,0.071965406,0.095,false,0.070676674,0.145,false,0.075264732
0.12,false,0.073671679,0.1,false,0.067956492,0.125,false,0.074308902,0.085,false,0.070601147
0.105,false,0.072143111,0.1,false,0.06560389,0.155,false,0.072086885,0.175,false,0.075268348
0.0,true,0.07323586,0.105,false,0.067997084,0.16,false,0.070737419,0.13,false,0.069412023
0.0,true,0.073865029,0.0,true,0.069373129,0.14,false,0.068807589,0.035,true,0.068146404
0.0,true,0.07367826,0.075,false,0.066545422,0.115,false,0.06900389,0.09,false,0.079020534
0.11,false,0.072226501,0.115,false,0.066494981,0.09,false,0.069114224,0.07,false,0.080624122
0.0,true,0.075966087,0.08,false,0.070449886,0.11,false,0.075289354,0.09,false,0.078608576
0.135,false,0.072847935,0.0,true,0.066901723,0.09,false,0.072215259,0.085,false,0.089707866
0.0,true,0.070928835,0.03,true,0.067982781,0.07,false,0.069650877,0.13,false,0.075158559
0.0,true,0.071034633,0.035,true,0.067801123,0.175,false,0.070533396,0.135,false,0.078842465
0.07,false,0.069267716,0.01,true,0.070235519,0.07,false,0.067911712,0.105,false,0.080015205
0.12,false,0.073853201,0.165,false,0.065322281,0.125,false,0.068382395,0.175,false,0.085661729
0.11,false,0.07721342,0.105,false,0.066206748,0.105,false,0.073867465,0.11,false,0.082335938
0.01,true,0.074203856,0.05,true,0.07128489,0.1,false,0.074633241,0.135,false,0.082623522
0.0,true,0.073526001,0.1,false,0.073098249,0.095,false,0.0689239,0.1,false,0.080614369
0.06,false,0.073542542,0.11,false,0.074246742,0.085,false,0.071509557,0.16,false,0.073413087
0.125,false,0.069270727,0.105,false,0.068418802,0.085,false,0.067692236,0.1,false,0.074909207
0.17,false,0.078510444,0.005,true,0.069666427,0.15,false,0.070841013,0.13,false,0.075040734
0.095,false,0.076032684,0.095,false,0.076235966,0.095,false,0.076531968,0.07,false,0.075178345
0.0,true,0.075549763,0.1,false,0.071201886,0.115,false,0.073289158,0.095,false,0.079609758
0.175,false,0.073143707,0.02,true,0.07605352,0.0,true,0.070704847,0.12,false,0.08096915
0.05,true,0.072833974,0.07,false,0.072117215,0.12,false,0.071033345,0.16,false,0.073150604
0.0,true,0.076924258,0.15,false,0.07328989,0.085,false,0.074656132,0.11,false,0.075890797
0.0,true,0.074457275,0.03,true,0.071549513,0.205,false,0.072041998,0.125,false,0.070637301
0.08,false,0.081197084,0.065,false,0.073710456,0.1,false,0.075364591,0.18,false,0.076939612
0.095,false,0.072540149,0.03,true,0.068693812,0.06,false,0.077350427,0.03,true,0.072702392
0.025,true,0.074359122,0.08,false,0.077691248,0.135,false,0.070971176,0.115,false,0.079589712
0.0,true,0.07482391,0.295,false,0.078232,0.115,false,0.068286536,0.16,false,0.07554616
0.12,false,0.073543253,0.1,false,0.070127389,0.0,true,0.072670262,0.165,false,0.077188066
0.0,true,0.076274631,0.125,false,0.070842686,0.095,false,0.076242437,0.055,false,0.080342925
0.135,false,0.078117179,0.0,true,0.075886976,0.065,false,0.073088445,0.135,false,0.077476947
0.13,false,0.073666481,0.1,false,0.073835947,0.075,false,0.077014047,0.065,false,0.074376969
0.0,true,0.071796974,0.05,true,0.072008028,0.16,false,0.068317163,0.18,false,0.077525673
0.0,true,0.07463685,0.0,true,0.075187752,0.12,false,0.072619635,0.09,false,0.070472907
0.105,false,0.07243993,0.09,false,0.070519058,0.125,false,0.079257134,0.065,false,0.075098871
0.115,false,0.076399937,0.03,true,0.071779939,0.105,false,0.082013786,0.08,false,0.075567271
0.0,true,0.076991994,0.08,false,0.071871205,0.105,false,0.074158105,0.0,true,0.075811286
0.115,false,0.072045279,0.1,false,0.067749629,0.04,true,0.079058398,0.0,true,0.076644506
0.055,false,0.075469579,0.06,false,0.071966543,0.135,false,0.077206967,0.035,true,0.081411783
0.085,false,0.075513833,0.11,false,0.081329413,0.085,false,0.076644301,0.045,true,0.082552677
0.15,false,0.073836715,0.12,false,0.07159392,0.15,false,0.07453564,0.17,false,0.076079593
0.0,true,0.078410389,0.145,false,0.070551717,0.025,true,0.0765966,0.13,false,0.075927178
0.165,false,0.076238789,0.035,true,0.071782583,0.0,true,0.079451086,0.13,false,0.076667747
0.02,true,0.078923657,0.0,true,0.074423475,0.125,false,0.074145821,0.155,false,0.076898202
0.17,false,0.072682877,0.095,false,0.069871021,0.195,false,0.071429805,0.125,false,0.075576952
0.1,false,0.076573128,0.075,false,0.074489504,0.035,true,0.074470903,0.05,true,0.077724686
0.06,false,0.074755594,0.13,false,0.073158895,0.0,true,0.077366186,0.12,false,0.077526188
0.075,false,0.076800293,0.015,true,0.070492068,0.135,false,0.076862549,0.135,false,0.08019493
